worker_id,date,daily_earnings,tier,day_of_week,zone_demand_factor,seasonal_multiplier,avg_weekly_earnings_4w
W0064,2025-02-07,561.89,1,4,0.89,0.86,967.9
W0064,2025-02-08,1256.58,1,5,1.27,1.0,909.9
W0064,2025-02-09,1283.77,1,6,1.08,1.2,953.23
W0064,2025-02-10,937.4,1,0,0.89,1.14,989.96
W0064,2025-02-11,986.72,1,1,1.05,1.12,984.7
W0064,2025-02-12,809.92,1,2,0.91,1.02,984.89
W0064,2025-02-13,1079.42,1,3,1.04,1.2,970.31
W0064,2025-02-14,948.14,1,4,1.19,1.02,978.7
W0064,2025-02-15,1422.79,1,5,1.25,1.14,976.52
W0064,2025-02-16,976.37,1,6,0.83,1.18,1006.27
W0064,2025-02-17,1282.92,1,0,1.28,1.1,1004.4
W0064,2025-02-18,1052.07,1,1,1.1,1.14,1020.78
W0064,2025-02-19,706.75,1,2,0.85,1.02,1022.52
W0064,2025-02-20,641.89,1,3,0.86,0.88,1005.9
W0064,2025-02-21,885.96,1,4,0.98,1.09,987.7
W0064,2025-02-22,1108.79,1,5,1.05,1.15,982.86
W0064,2025-02-23,1131.25,1,6,0.98,1.13,988.58
W0064,2025-02-24,928.59,1,0,1.18,0.8,994.78
W0064,2025-02-25,1019.61,1,1,1.22,0.99,992.03
W0064,2025-02-26,891.48,1,2,0.93,1.09,993.13
W0064,2025-02-27,903.82,1,3,1.01,1.05,989.22
W0064,2025-02-28,1083.72,1,4,1.06,1.11,986.06
W0065,2025-02-01,959.52,1,5,0.87,0.97,911.54
W0065,2025-02-02,1083.29,1,6,1.06,1.07,959.52
W0065,2025-02-03,950.18,1,0,1.02,1.11,1021.4
W0065,2025-02-04,604.06,1,1,0.83,0.94,997.66
W0065,2025-02-05,897.74,1,2,1.0,1.11,899.26
W0065,2025-02-06,835.61,1,3,0.82,1.17,898.96
W0065,2025-02-07,908.97,1,4,0.88,1.03,888.4
W0065,2025-02-08,1388.09,1,5,1.2,1.15,891.34
W0065,2025-02-09,1230.87,1,6,1.01,1.15,953.43
W0065,2025-02-10,709.99,1,0,0.96,0.94,984.26
W0065,2025-02-11,1171.39,1,1,1.21,1.16,956.83
W0065,2025-02-12,882.98,1,2,1.0,1.06,976.34
W0065,2025-02-13,1066.9,1,3,1.24,1.05,968.56
W0065,2025-02-14,886.91,1,4,0.97,1.12,976.12
W0065,2025-02-15,1311.08,1,5,1.12,1.11,969.75
W0065,2025-02-16,1122.87,1,6,0.99,1.09,992.51
W0065,2025-02-17,932.54,1,0,1.06,1.02,1000.65
W0065,2025-02-18,825.36,1,1,0.96,0.94,996.65
W0065,2025-02-19,819.21,1,2,1.12,0.81,987.13
W0065,2025-02-20,853.65,1,3,0.93,1.13,978.29
W0065,2025-02-21,702.18,1,4,0.95,0.97,972.06
W0065,2025-02-22,1098.61,1,5,1.22,0.9,959.21
W0065,2025-02-23,903.09,1,6,0.86,1.1,965.55
W0065,2025-02-24,659.83,1,0,0.8,0.94,962.83
W0065,2025-02-25,791.2,1,1,0.92,1.1,950.2
W0065,2025-02-26,1116.22,1,2,1.27,1.07,943.84
W0065,2025-02-27,900.37,1,3,1.22,0.89,950.47
W0065,2025-02-28,1129.98,1,4,1.21,1.03,948.62
W0066,2025-02-01,588.52,0,5,0.87,0.95,559.09
W0066,2025-02-02,679.87,0,6,0.9,1.11,588.52
W0066,2025-02-03,445.42,0,0,0.87,0.97,634.19
W0066,2025-02-04,483.72,0,1,1.01,0.85,571.27
W0066,2025-02-05,392.89,0,2,0.91,0.83,549.38
W0066,2025-02-06,613.85,0,3,1.08,1.11,518.08
W0066,2025-02-07,592.39,0,4,1.24,1.03,534.04
W0066,2025-02-08,753.25,0,5,1.14,1.18,542.38
W0066,2025-02-09,515.21,0,6,1.01,0.87,568.74
W0066,2025-02-10,716.33,0,0,1.28,1.01,562.79
W0066,2025-02-11,617.27,0,1,1.06,1.08,578.14
W0066,2025-02-12,497.24,0,2,0.88,1.02,581.7
W0066,2025-02-13,603.54,0,3,1.26,0.85,574.66
W0066,2025-02-14,476.53,0,4,0.98,0.92,576.88
W0066,2025-02-15,550.39,0,5,1.06,0.85,569.72
W0066,2025-02-16,485.53,0,6,0.81,0.86,568.43
W0066,2025-02-17,636.07,0,0,1.01,1.17,563.25
W0066,2025-02-18,576.85,0,1,0.89,1.1,567.53
W0066,2025-02-19,462.58,0,2,0.8,1.02,568.05
W0066,2025-02-20,532.47,0,3,1.04,0.92,562.5
W0066,2025-02-21,464.49,0,4,1.03,0.94,561.0
W0066,2025-02-22,727.68,0,5,1.22,0.85,556.4
W0066,2025-02-23,847.4,0,6,1.12,1.1,564.19
W0066,2025-02-24,550.06,0,0,0.84,1.05,576.5
W0066,2025-02-25,616.82,0,1,1.11,0.95,575.4
W0066,2025-02-26,455.88,0,2,0.82,1.07,577.05
W0066,2025-02-27,536.06,0,3,1.02,0.91,572.39
W0066,2025-02-28,483.66,0,4,0.81,1.05,571.05
W0067,2025-02-01,1085.04,1,5,1.19,0.92,1030.79
W0067,2025-02-02,1304.03,1,6,1.28,1.02,1085.04
W0067,2025-02-03,1099.09,1,0,1.28,1.01,1194.53
W0067,2025-02-04,670.72,1,1,0.81,1.06,1162.72
W0067,2025-02-05,1067.91,1,2,1.07,1.18,1039.72
W0067,2025-02-06,1206.02,1,3,1.21,1.14,1045.36
W0067,2025-02-07,726.02,1,4,1.09,0.83,1072.14
W0067,2025-02-08,1102.61,1,5,1.09,1.0,1022.69
W0067,2025-02-09,776.61,1,6,0.97,0.87,1032.68
W0067,2025-02-10,851.22,1,0,0.85,1.19,1004.23
W0067,2025-02-11,862.75,1,1,1.07,0.91,988.93
W0067,2025-02-12,960.61,1,2,0.88,1.18,977.46
W0067,2025-02-13,825.28,1,3,1.14,0.82,976.05
W0067,2025-02-14,899.47,1,4,1.16,0.92,964.45
W0067,2025-02-15,733.47,1,5,0.85,0.86,959.81
W0067,2025-02-16,1129.67,1,6,1.25,0.82,944.72
W0067,2025-02-17,772.99,1,0,1.1,0.89,956.28
W0067,2025-02-18,979.14,1,1,1.27,0.91,945.5
W0067,2025-02-19,843.42,1,2,0.96,1.02,947.37
W0067,2025-02-20,1118.68,1,3,1.12,1.17,941.9
W0067,2025-02-21,682.44,1,4,0.81,1.02,950.74
W0067,2025-02-22,1221.37,1,5,1.18,1.06,937.96
W0067,2025-02-23,983.18,1,6,1.08,0.98,950.84
W0067,2025-02-24,754.05,1,0,0.87,1.02,952.25
W0067,2025-02-25,795.13,1,1,0.88,0.9,943.99
W0067,2025-02-26,715.34,1,2,1.08,0.82,938.04
W0067,2025-02-27,1160.82,1,3,1.21,1.18,929.47
W0067,2025-02-28,563.31,1,4,0.88,0.82,938.04
W0068,2025-02-01,650.83,0,5,1.26,0.91,618.29
W0068,2025-02-02,539.16,0,6,1.22,0.89,650.83
W0068,2025-02-03,426.02,0,0,0.94,0.86,595.0
W0068,2025-02-04,494.91,0,1,0.84,1.08,538.67
W0068,2025-02-05,834.0,0,2,1.22,1.09,527.73
W0068,2025-02-06,499.74,0,3,0.91,1.0,588.98
W0068,2025-02-07,825.87,0,4,1.2,1.15,574.11
W0068,2025-02-08,864.98,0,5,1.29,1.08,610.08
W0068,2025-02-09,713.62,0,6,1.13,0.93,641.94
W0068,2025-02-10,577.68,0,0,1.26,0.85,649.9
W0068,2025-02-11,727.65,0,1,1.26,1.04,642.68
W0068,2025-02-12,499.48,0,2,0.89,1.02,650.41
W0068,2025-02-13,616.42,0,3,1.15,1.0,637.83
W0068,2025-02-14,735.75,0,4,1.24,1.06,636.18
W0068,2025-02-15,788.21,0,5,1.07,1.16,643.29
W0068,2025-02-16,804.02,0,6,1.29,0.95,652.95
W0068,2025-02-17,675.15,0,0,0.99,1.14,662.4
W0068,2025-02-18,316.49,0,1,0.86,0.95,663.15
W0068,2025-02-19,392.37,0,2,0.9,0.8,643.89
W0068,2025-02-20,592.96,0,3,1.14,1.08,630.65
W0068,2025-02-21,495.17,0,4,0.9,1.13,628.77
W0068,2025-02-22,650.35,0,5,0.91,1.19,622.4
W0068,2025-02-23,531.99,0,6,0.82,1.0,623.67
W0068,2025-02-24,748.37,0,0,1.29,1.06,619.69
W0068,2025-02-25,399.86,0,1,0.86,0.91,625.05
W0068,2025-02-26,544.44,0,2,0.9,1.1,616.04
W0068,2025-02-27,682.12,0,3,1.14,1.04,613.29
W0068,2025-02-28,606.42,0,4,1.17,0.85,615.84
W0069,2025-02-01,2062.17,2,5,1.27,1.14,1959.06
W0069,2025-02-02,1383.32,2,6,1.22,0.81,2062.17
W0069,2025-02-03,1392.69,2,0,1.14,1.05,1722.74
W0069,2025-02-04,837.28,2,1,0.8,0.97,1612.73
W0069,2025-02-05,1476.9,2,2,1.14,1.06,1418.86
W0069,2025-02-06,1370.35,2,3,1.22,0.96,1430.47
W0069,2025-02-07,982.0,2,4,0.86,1.01,1420.45
W0069,2025-02-08,1235.12,2,5,0.82,1.09,1357.82
W0069,2025-02-09,1751.62,2,6,1.26,1.01,1342.48
W0069,2025-02-10,1694.93,2,0,1.24,1.12,1387.94
W0069,2025-02-11,1341.76,2,1,1.3,0.89,1418.64
W0069,2025-02-12,1213.73,2,2,1.26,0.88,1411.65
W0069,2025-02-13,947.77,2,3,0.96,0.83,1395.16
W0069,2025-02-14,983.02,2,4,1.02,0.81,1360.74
W0069,2025-02-15,2005.92,2,5,1.2,1.17,1333.76
W0069,2025-02-16,2122.09,2,6,1.28,1.13,1378.57
W0069,2025-02-17,1192.78,2,0,1.06,0.89,1425.04
W0069,2025-02-18,1058.09,2,1,1.02,0.84,1411.38
W0069,2025-02-19,1150.45,2,2,1.02,0.85,1391.75
W0069,2025-02-20,1360.31,2,3,0.99,1.16,1379.05
W0069,2025-02-21,1615.09,2,4,1.15,1.11,1378.12
W0069,2025-02-22,1246.13,2,5,0.83,1.04,1389.4
W0069,2025-02-23,991.63,2,6,0.85,0.82,1382.89
W0069,2025-02-24,1237.71,2,0,1.11,0.96,1365.88
W0069,2025-02-25,1599.26,2,1,1.23,1.11,1360.54
W0069,2025-02-26,1160.3,2,2,1.03,0.97,1370.08
W0069,2025-02-27,1075.12,2,3,1.11,0.84,1362.02
W0069,2025-02-28,920.75,2,4,0.81,1.01,1351.39
W0070,2025-02-01,563.8,0,5,1.09,0.84,535.61
W0070,2025-02-02,837.64,0,6,1.22,1.16,563.8
W0070,2025-02-03,473.69,0,0,1.05,0.94,700.72
W0070,2025-02-04,429.09,0,1,0.89,0.86,625.04
W0070,2025-02-05,331.62,0,2,0.82,0.85,576.06
W0070,2025-02-06,553.83,0,3,1.13,0.94,527.17
W0070,2025-02-07,645.82,0,4,1.09,1.02,531.61
W0070,2025-02-08,712.54,0,5,1.1,0.92,547.93
W0070,2025-02-09,724.18,0,6,1.06,1.06,568.5
W0070,2025-02-10,579.26,0,0,1.08,0.82,585.8
W0070,2025-02-11,613.59,0,1,0.97,1.19,585.15
W0070,2025-02-12,375.82,0,2,0.83,0.88,587.73
W0070,2025-02-13,542.59,0,3,1.04,1.08,570.07
W0070,2025-02-14,712.41,0,4,1.23,1.03,567.96
W0070,2025-02-15,655.06,0,5,0.97,0.92,578.28
W0070,2025-02-16,894.15,0,6,1.26,1.0,583.4
W0070,2025-02-17,631.42,0,0,1.12,1.08,602.82
W0070,2025-02-18,642.15,0,1,1.04,1.11,604.5
W0070,2025-02-19,709.4,0,2,1.21,1.12,606.59
W0070,2025-02-20,567.95,0,3,1.21,0.8,612.0
W0070,2025-02-21,387.51,0,4,0.8,0.94,609.8
W0070,2025-02-22,697.52,0,5,1.02,1.05,599.22
W0070,2025-02-23,736.56,0,6,0.98,1.19,603.68
W0070,2025-02-24,479.35,0,0,0.93,0.87,609.46
W0070,2025-02-25,614.26,0,1,1.22,0.9,604.04
W0070,2025-02-26,459.0,0,2,0.93,0.84,604.45
W0070,2025-02-27,511.83,0,3,1.22,0.85,598.85
W0070,2025-02-28,383.52,0,4,0.97,0.88,595.63
W0071,2025-02-01,1002.13,1,5,1.03,0.95,952.02
W0071,2025-02-02,1306.93,1,6,1.2,1.05,1002.13
W0071,2025-02-03,857.71,1,0,1.16,0.85,1154.53
W0071,2025-02-04,746.28,1,1,0.89,1.01,1055.59
W0071,2025-02-05,844.83,1,2,1.15,0.93,978.26
W0071,2025-02-06,1219.27,1,3,1.26,1.11,951.58
W0071,2025-02-07,1048.44,1,4,1.09,1.14,996.19
W0071,2025-02-08,979.75,1,5,0.92,1.05,1003.66
W0071,2025-02-09,782.17,1,6,0.86,1.0,1000.67
W0071,2025-02-10,1138.45,1,0,1.19,1.12,976.39
W0071,2025-02-11,741.92,1,1,1.11,0.87,992.6
W0071,2025-02-12,1019.73,1,2,1.18,0.95,969.81
W0071,2025-02-13,769.61,1,3,1.06,0.87,973.97
W0071,2025-02-14,983.76,1,4,1.04,1.18,958.25
W0071,2025-02-15,1092.7,1,5,1.04,1.03,960.07
W0071,2025-02-16,968.18,1,6,0.9,1.16,968.91
W0071,2025-02-17,652.63,1,0,0.92,0.89,968.87
W0071,2025-02-18,874.8,1,1,0.88,1.14,950.26
W0071,2025-02-19,656.54,1,2,0.93,0.83,946.07
W0071,2025-02-20,760.08,1,3,1.06,0.89,930.83
W0071,2025-02-21,668.71,1,4,0.82,1.0,922.3
W0071,2025-02-22,1010.57,1,5,1.02,0.95,910.22
W0071,2025-02-23,755.27,1,6,0.94,0.81,914.78
W0071,2025-02-24,997.27,1,0,1.25,0.92,907.85
W0071,2025-02-25,945.82,1,1,1.05,1.02,911.57
W0071,2025-02-26,676.44,1,2,0.91,0.85,912.94
W0071,2025-02-27,812.0,1,3,0.98,1.02,903.85
W0071,2025-02-28,934.38,1,4,0.93,1.1,900.44
W0072,2025-02-01,1850.9,2,5,1.18,1.14,1758.36
W0072,2025-02-02,1881.87,2,6,1.23,1.09,1850.9
W0072,2025-02-03,1229.59,2,0,0.93,1.11,1866.38
W0072,2025-02-04,1886.01,2,1,1.3,1.18,1654.12
W0072,2025-02-05,1669.85,2,2,1.21,1.1,1712.09
W0072,2025-02-06,1832.08,2,3,1.29,1.18,1703.64
W0072,2025-02-07,1307.92,2,4,1.23,0.89,1725.05
W0072,2025-02-08,1307.96,2,5,0.92,1.03,1665.46
W0072,2025-02-09,1717.06,2,6,1.03,1.13,1620.77
W0072,2025-02-10,1479.83,2,0,1.01,1.18,1631.47
W0072,2025-02-11,1195.21,2,1,1.01,0.98,1616.31
W0072,2025-02-12,1190.73,2,2,0.87,1.15,1578.03
W0072,2025-02-13,1180.67,2,3,0.95,1.1,1545.75
W0072,2025-02-14,1046.73,2,4,0.98,0.89,1517.67
W0072,2025-02-15,1571.1,2,5,1.01,1.1,1484.03
W0072,2025-02-16,1510.04,2,6,1.09,1.03,1489.83
W0072,2025-02-17,1307.12,2,0,0.87,1.19,1491.1
W0072,2025-02-18,1682.46,2,1,1.2,1.17,1480.27
W0072,2025-02-19,1166.16,2,2,1.09,0.96,1491.51
W0072,2025-02-20,1028.88,2,3,0.83,0.95,1474.38
W0072,2025-02-21,1229.98,2,4,1.04,0.93,1452.11
W0072,2025-02-22,1153.42,2,5,0.95,0.87,1441.53
W0072,2025-02-23,1456.91,2,6,0.89,1.13,1428.44
W0072,2025-02-24,1441.99,2,0,1.26,0.95,1429.67
W0072,2025-02-25,939.18,2,1,0.9,0.92,1430.19
W0072,2025-02-26,932.39,2,2,0.98,0.8,1410.55
W0072,2025-02-27,1219.24,2,3,0.96,1.16,1392.16
W0072,2025-02-28,1096.54,2,4,0.86,0.97,1385.75
W0073,2025-02-01,1644.71,2,5,1.17,0.96,1562.47
W0073,2025-02-02,1617.41,2,6,0.95,1.13,1644.71
W0073,2025-02-03,1075.22,2,0,0.88,1.03,1631.06
W0073,2025-02-04,1395.45,2,1,1.16,0.98,1445.78
W0073,2025-02-05,1208.08,2,2,0.9,1.2,1433.2
W0073,2025-02-06,1219.2,2,3,1.1,0.9,1388.17
W0073,2025-02-07,1130.92,2,4,0.96,1.03,1360.01
W0073,2025-02-08,978.51,2,5,0.82,0.84,1327.28
W0073,2025-02-09,1704.42,2,6,1.26,0.94,1283.69
W0073,2025-02-10,1607.23,2,0,1.21,1.14,1330.44
W0073,2025-02-11,1015.15,2,1,1.01,0.87,1358.12
W0073,2025-02-12,1223.43,2,2,0.99,1.06,1326.94
W0073,2025-02-13,1154.46,2,3,1.15,0.84,1318.31
W0073,2025-02-14,1265.51,2,4,1.24,0.86,1305.71
W0073,2025-02-15,1864.5,2,5,1.24,1.02,1302.84
W0073,2025-02-16,2068.58,2,6,1.25,1.16,1340.28
W0073,2025-02-17,1146.65,2,0,1.18,0.85,1385.8
W0073,2025-02-18,1460.22,2,1,1.05,1.11,1371.73
W0073,2025-02-19,1058.44,2,2,1.01,0.87,1376.65
W0073,2025-02-20,1044.89,2,3,0.81,1.06,1359.9
W0073,2025-02-21,1312.62,2,4,1.14,0.98,1344.15
W0073,2025-02-22,1069.29,2,5,0.9,0.82,1342.65
W0073,2025-02-23,1329.92,2,6,1.15,0.85,1330.22
W0073,2025-02-24,1080.87,2,0,0.84,1.06,1330.21
W0073,2025-02-25,1324.39,2,1,1.16,0.98,1319.82
W0073,2025-02-26,1211.22,2,2,0.88,1.14,1320.0
W0073,2025-02-27,1206.86,2,3,1.1,0.87,1315.82
W0073,2025-02-28,1187.76,2,4,0.88,1.07,1311.78
W0074,2025-02-01,508.95,0,5,0.81,0.91,483.5
W0074,2025-02-02,883.6,0,6,1.25,1.01,508.95
W0074,2025-02-03,400.61,0,0,0.82,1.05,696.28
W0074,2025-02-04,511.5,0,1,1.13,0.84,597.72
W0074,2025-02-05,606.97,0,2,1.15,0.98,576.16
W0074,2025-02-06,470.02,0,3,0.99,0.88,582.33
W0074,2025-02-07,589.74,0,4,0.92,1.16,563.61
W0074,2025-02-08,437.97,0,5,0.81,0.81,567.34
W0074,2025-02-09,702.5,0,6,1.14,0.83,551.17
W0074,2025-02-10,731.61,0,0,1.13,1.09,567.98
W0074,2025-02-11,473.2,0,1,0.82,1.01,584.35
W0074,2025-02-12,600.59,0,2,1.11,1.05,574.24
W0074,2025-02-13,637.86,0,3,1.27,0.96,576.44
W0074,2025-02-14,450.7,0,4,0.85,0.93,581.16
W0074,2025-02-15,551.24,0,5,0.81,1.06,571.84
W0074,2025-02-16,701.66,0,6,1.13,0.91,570.47
W0074,2025-02-17,446.22,0,0,0.82,1.15,578.67
W0074,2025-02-18,738.27,0,1,1.05,1.2,570.88
W0074,2025-02-19,771.85,0,2,1.16,1.12,580.18
W0074,2025-02-20,399.2,0,3,0.93,0.84,590.27
W0074,2025-02-21,467.47,0,4,0.96,1.05,580.71
W0074,2025-02-22,718.58,0,5,1.19,0.85,575.32
W0074,2025-02-23,831.73,0,6,1.18,1.08,581.83
W0074,2025-02-24,500.61,0,0,0.81,1.16,592.7
W0074,2025-02-25,557.96,0,1,1.02,1.0,588.86
W0074,2025-02-26,453.24,0,2,1.15,0.81,587.62
W0074,2025-02-27,516.17,0,3,0.81,1.1,582.46
W0074,2025-02-28,525.76,0,4,1.01,0.9,580.0
W0075,2025-02-01,479.28,0,5,0.84,0.86,455.32
W0075,2025-02-02,706.08,0,6,1.12,0.9,479.28
W0075,2025-02-03,714.57,0,0,1.29,0.98,592.68
W0075,2025-02-04,567.37,0,1,0.96,1.11,633.31
W0075,2025-02-05,426.38,0,2,0.82,1.12,616.83
W0075,2025-02-06,624.25,0,3,1.18,0.89,578.74
W0075,2025-02-07,609.46,0,4,1.17,0.94,586.32
W0075,2025-02-08,1005.64,0,5,1.26,1.2,589.63
W0075,2025-02-09,638.33,0,6,1.15,0.89,641.63
W0075,2025-02-10,502.43,0,0,1.11,0.83,641.26
W0075,2025-02-11,828.6,0,1,1.05,1.18,627.38
W0075,2025-02-12,643.7,0,2,1.27,0.85,645.67
W0075,2025-02-13,508.77,0,3,0.89,1.02,645.51
W0075,2025-02-14,527.72,0,4,1.05,0.97,634.99
W0075,2025-02-15,511.11,0,5,1.03,0.87,627.33
W0075,2025-02-16,677.16,0,6,0.95,1.03,619.58
W0075,2025-02-17,442.35,0,0,0.9,1.14,623.18
W0075,2025-02-18,526.54,0,1,0.98,0.95,612.54
W0075,2025-02-19,513.64,0,2,1.04,0.97,607.76
W0075,2025-02-20,537.3,0,3,0.88,1.18,602.81
W0075,2025-02-21,610.49,0,4,1.04,1.1,599.53
W0075,2025-02-22,755.53,0,5,1.25,0.92,600.06
W0075,2025-02-23,590.61,0,6,1.08,0.87,607.12
W0075,2025-02-24,626.38,0,0,1.08,0.99,606.4
W0075,2025-02-25,618.75,0,1,0.97,1.09,607.24
W0075,2025-02-26,606.51,0,2,0.8,1.14,607.7
W0075,2025-02-27,568.53,0,3,1.17,0.95,607.65
W0075,2025-02-28,634.26,0,4,1.0,1.1,606.2
W0076,2025-02-01,1022.76,1,5,0.99,0.92,971.62
W0076,2025-02-02,1172.11,1,6,1.3,0.85,1022.76
W0076,2025-02-03,913.06,1,0,0.88,1.11,1097.44
W0076,2025-02-04,919.95,1,1,1.18,0.94,1035.98
W0076,2025-02-05,1014.72,1,2,1.15,1.05,1006.97
W0076,2025-02-06,828.96,1,3,0.99,0.97,1008.52
W0076,2025-02-07,815.89,1,4,0.92,0.99,978.59
W0076,2025-02-08,911.86,1,5,1.15,0.81,955.35
W0076,2025-02-09,945.56,1,6,0.87,1.04,949.91
W0076,2025-02-10,1021.48,1,0,1.09,1.07,949.43
W0076,2025-02-11,701.76,1,1,0.88,0.85,956.64
W0076,2025-02-12,952.03,1,2,0.99,1.08,933.46
W0076,2025-02-13,996.34,1,3,1.29,0.83,935.01
W0076,2025-02-14,670.79,1,4,0.88,0.97,939.73
W0076,2025-02-15,1203.72,1,5,1.15,1.0,920.52
W0076,2025-02-16,1269.34,1,6,1.17,1.1,939.4
W0076,2025-02-17,798.0,1,0,1.23,0.84,960.02
W0076,2025-02-18,896.56,1,1,1.21,0.91,950.49
W0076,2025-02-19,839.71,1,2,0.9,1.1,947.49
W0076,2025-02-20,742.61,1,3,0.88,1.0,941.82
W0076,2025-02-21,756.81,1,4,0.85,1.11,931.86
W0076,2025-02-22,924.67,1,5,0.94,0.97,923.52
W0076,2025-02-23,728.18,1,6,0.89,0.85,923.58
W0076,2025-02-24,816.62,1,0,1.08,0.89,915.08
W0076,2025-02-25,853.36,1,1,0.9,1.1,910.98
W0076,2025-02-26,1230.57,1,2,1.29,1.15,908.67
W0076,2025-02-27,1069.42,1,3,1.02,1.17,921.05
W0076,2025-02-28,637.68,1,4,0.84,0.83,926.55
W0077,2025-02-01,456.98,0,5,0.86,0.83,434.13
W0077,2025-02-02,659.63,0,6,1.18,0.8,456.98
W0077,2025-02-03,756.85,0,0,1.28,1.07,558.31
W0077,2025-02-04,546.38,0,1,0.91,1.12,624.49
W0077,2025-02-05,588.14,0,2,0.99,1.01,604.96
W0077,2025-02-06,619.92,0,3,1.04,1.1,601.6
W0077,2025-02-07,543.62,0,4,1.1,0.93,604.65
W0077,2025-02-08,514.29,0,5,0.96,0.9,595.93
W0077,2025-02-09,749.68,0,6,1.0,1.04,585.73
W0077,2025-02-10,441.17,0,0,0.8,1.15,603.94
W0077,2025-02-11,631.66,0,1,1.0,1.13,587.67
W0077,2025-02-12,472.55,0,2,0.86,1.01,591.67
W0077,2025-02-13,774.9,0,3,1.28,1.1,581.74
W0077,2025-02-14,775.88,0,4,1.14,1.15,596.6
W0077,2025-02-15,633.53,0,5,1.06,1.06,609.4
W0077,2025-02-16,568.75,0,6,0.96,1.05,611.01
W0077,2025-02-17,751.4,0,0,1.28,1.09,608.37
W0077,2025-02-18,596.41,0,1,1.04,1.1,616.78
W0077,2025-02-19,730.91,0,2,1.2,0.94,615.65
W0077,2025-02-20,561.83,0,3,1.04,1.06,621.72
W0077,2025-02-21,480.07,0,4,1.15,0.84,618.72
W0077,2025-02-22,918.35,0,5,1.16,1.15,612.12
W0077,2025-02-23,799.07,0,6,1.19,1.09,626.04
W0077,2025-02-24,805.48,0,0,1.22,1.2,633.56
W0077,2025-02-25,801.49,0,1,1.29,0.99,640.73
W0077,2025-02-26,507.98,0,2,1.04,1.02,647.16
W0077,2025-02-27,513.08,0,3,0.92,0.87,641.8
W0077,2025-02-28,534.36,0,4,0.85,1.2,637.04
W0078,2025-02-01,912.32,1,5,0.81,1.17,866.7
W0078,2025-02-02,1293.13,1,6,1.16,1.07,912.32
W0078,2025-02-03,1099.49,1,0,1.14,1.07,1102.73
W0078,2025-02-04,966.54,1,1,1.05,1.12,1101.65
W0078,2025-02-05,633.02,1,2,0.97,0.89,1067.87
W0078,2025-02-06,611.04,1,3,0.83,0.94,980.9
W0078,2025-02-07,1166.72,1,4,1.26,1.1,919.26
W0078,2025-02-08,1336.37,1,5,1.19,1.19,954.61
W0078,2025-02-09,851.29,1,6,0.92,0.9,1002.33
W0078,2025-02-10,852.17,1,0,1.1,0.88,985.55
W0078,2025-02-11,1142.07,1,1,1.27,1.03,972.21
W0078,2025-02-12,948.36,1,2,0.99,1.09,987.65
W0078,2025-02-13,866.93,1,3,0.96,1.04,984.38
W0078,2025-02-14,999.0,1,4,1.01,1.11,975.34
W0078,2025-02-15,1349.87,1,5,1.2,1.17,977.03
W0078,2025-02-16,630.56,1,6,0.85,0.8,1001.89
W0078,2025-02-17,911.89,1,0,0.96,1.13,978.68
W0078,2025-02-18,866.98,1,1,1.14,0.86,974.75
W0078,2025-02-19,933.6,1,2,0.94,1.1,968.76
W0078,2025-02-20,572.04,1,3,0.82,0.93,966.91
W0078,2025-02-21,949.66,1,4,1.05,1.08,947.17
W0078,2025-02-22,1224.42,1,5,1.09,1.05,947.29
W0078,2025-02-23,1115.7,1,6,0.95,1.19,959.89
W0078,2025-02-24,1097.29,1,0,1.16,1.14,966.66
W0078,2025-02-25,950.61,1,1,1.27,0.89,972.1
W0078,2025-02-26,1040.3,1,2,1.19,1.14,971.24
W0078,2025-02-27,950.95,1,3,1.16,0.92,973.9
W0078,2025-02-28,504.62,1,4,0.88,0.81,973.05
W0079,2025-02-01,935.81,1,5,1.0,0.97,889.02
W0079,2025-02-02,943.4,1,6,0.84,1.09,935.81
W0079,2025-02-03,1135.08,1,0,1.26,1.08,939.6
W0079,2025-02-04,907.2,1,1,0.96,1.12,1004.76
W0079,2025-02-05,896.34,1,2,1.23,0.82,980.37
W0079,2025-02-06,972.3,1,3,1.13,1.03,963.57
W0079,2025-02-07,885.73,1,4,1.02,0.99,965.02
W0079,2025-02-08,1038.52,1,5,1.2,0.88,953.69
W0079,2025-02-09,1123.43,1,6,0.98,1.14,964.3
W0079,2025-02-10,904.97,1,0,0.99,1.19,981.98
W0079,2025-02-11,887.0,1,1,1.14,0.87,974.28
W0079,2025-02-12,1059.37,1,2,1.04,1.18,966.34
W0079,2025-02-13,710.16,1,3,0.86,1.01,974.1
W0079,2025-02-14,851.35,1,4,0.87,1.09,953.79
W0079,2025-02-15,755.81,1,5,0.92,0.85,946.48
W0079,2025-02-16,1053.93,1,6,0.89,1.1,933.76
W0079,2025-02-17,1229.55,1,0,1.3,1.07,941.27
W0079,2025-02-18,1006.87,1,1,1.21,0.95,958.23
W0079,2025-02-19,957.79,1,2,1.12,0.98,960.93
W0079,2025-02-20,776.67,1,3,0.86,1.06,960.77
W0079,2025-02-21,819.28,1,4,1.25,0.89,951.56
W0079,2025-02-22,1021.21,1,5,1.04,1.08,945.26
W0079,2025-02-23,1053.58,1,6,1.1,0.95,948.72
W0079,2025-02-24,639.58,1,0,0.86,0.93,953.28
W0079,2025-02-25,1074.47,1,1,1.16,1.14,940.21
W0079,2025-02-26,926.5,1,2,1.15,0.96,945.58
W0079,2025-02-27,1123.78,1,3,1.21,1.11,944.84
